path	bytes	sha256	what_it_proves
deliverables/halt1b_p_a2/samples/bhav/cm23FEB2016bhav.csv.zip	57304	502841dcaf89f5dd31d3865b66104d637166a942174135c532fd6ec266d5fe08	Daily official NSE Bhavcopy zip archive downloaded during Gate 1 (cm23FEB2016bhav.csv.zip)
deliverables/halt1b_p_a2/samples/bhav/cm24FEB2016bhav.csv.zip	57187	858eb5a9a72914e84fd0dcf1f0e42d3c47d6fd06f596429704339c00f28ba581	Daily official NSE Bhavcopy zip archive downloaded during Gate 1 (cm24FEB2016bhav.csv.zip)
deliverables/halt1b_p_a2/samples/bhav/cm24MAY2018bhav.csv.zip	67938	0c4ce72d83b7dbe15c4a2c5d981dca7f883dc64974b401e03b9894f6d58b3fcb	Daily official NSE Bhavcopy zip archive downloaded during Gate 1 (cm24MAY2018bhav.csv.zip)
deliverables/halt1b_p_a2/samples/bhav/cm25MAY2018bhav.csv.zip	68000	89fab3a7084a6f5853327b8377fca35b22b9b33b4cc3f5ab2daab51e05c40c57	Daily official NSE Bhavcopy zip archive downloaded during Gate 1 (cm25MAY2018bhav.csv.zip)
deliverables/halt1b_p_a2/samples/bhav/cm26FEB2019bhav.csv.zip	67577	c3f1f8b96ccfe394ba9ea97b90938d73c9c2c579704d4f209136e99e80547f03	Daily official NSE Bhavcopy zip archive downloaded during Gate 1 (cm26FEB2019bhav.csv.zip)
deliverables/halt1b_p_a2/samples/bhav/cm27FEB2019bhav.csv.zip	67630	9612981e3f1a96fac7db694120c69b4021781d27a9f14ac78d528a02ca24f7e8	Daily official NSE Bhavcopy zip archive downloaded during Gate 1 (cm27FEB2019bhav.csv.zip)
deliverables/halt1b_p_a2/samples/bhav/cm28AUG2018bhav.csv.zip	68836	a13830b051b98abbc1146d9322c41c8dfea3e89b57d353d0336a066232cf259f	Daily official NSE Bhavcopy zip archive downloaded during Gate 1 (cm28AUG2018bhav.csv.zip)
deliverables/halt1b_p_a2/samples/bhav/cm28FEB2019bhav.csv.zip	66835	b2398108f047f88996af2d2e078ae1d975403d4abade15c265932c6791077139	Daily official NSE Bhavcopy zip archive downloaded during Gate 1 (cm28FEB2019bhav.csv.zip)
deliverables/halt1b_p_a2/samples/bhav/cm28MAY2018bhav.csv.zip	68190	d6882e98d8673968eaad3d2b4860ee98a9f8187bb6d475932864fc082975f6e9	Daily official NSE Bhavcopy zip archive downloaded during Gate 1 (cm28MAY2018bhav.csv.zip)
deliverables/halt1b_p_a2/samples/bhav/cm29AUG2018bhav.csv.zip	68760	7ddf0e574c12b2c4ca28c0ad2eb5a9e7af57a0d58abf46ddaf8b526677d54483	Daily official NSE Bhavcopy zip archive downloaded during Gate 1 (cm29AUG2018bhav.csv.zip)
deliverables/halt1b_p_a2/samples/bhav/cm29MAY2018bhav.csv.zip	68129	17303f71d1d964158b9b6a895a3493f1fe32c9aa8efd30bb461b894c9b1f8612	Daily official NSE Bhavcopy zip archive downloaded during Gate 1 (cm29MAY2018bhav.csv.zip)
deliverables/halt1b_p_a2/samples/bhav/cm30AUG2018bhav.csv.zip	68949	495e02b43adec2eedbd35b2d4d3c2f7d147a4d20537eb201b9fc0b1c578a3317	Daily official NSE Bhavcopy zip archive downloaded during Gate 1 (cm30AUG2018bhav.csv.zip)
deliverables/halt1b_p_a2/samples/bhav/cm30MAY2018bhav.csv.zip	67802	812d9d641277f6081a2448c0805232045d1b57e7017897b70c6849f943abec20	Daily official NSE Bhavcopy zip archive downloaded during Gate 1 (cm30MAY2018bhav.csv.zip)
deliverables/halt1b_p_a2/samples/bhav/cm31AUG2017bhav.csv.zip	64721	359070efd5103d8276f5d8f5abfff7060715662b0b7934760e6e1f67d9be14dc	Daily official NSE Bhavcopy zip archive downloaded during Gate 1 (cm31AUG2017bhav.csv.zip)
deliverables/halt1b_p_a2/samples/bhav/cm31AUG2018bhav.csv.zip	69252	7a7534810ce967cce81e78600d57dd5a2bae5ca1a4ee49930f3e9310cf6a49b3	Daily official NSE Bhavcopy zip archive downloaded during Gate 1 (cm31AUG2018bhav.csv.zip)
deliverables/halt1b_p_a2/samples/bhav/cm31MAY2018bhav.csv.zip	67898	99d58a092e6e4113db992403ce1a79a1cf396e12427cc6bd13cc35c34843f182	Daily official NSE Bhavcopy zip archive downloaded during Gate 1 (cm31MAY2018bhav.csv.zip)
deliverables/halt1b_p_a2/samples/ca_raw_2016.json	658561	2ae5b89ac4432ef1d5539f0c9010c8be0d0ed812cba924a78f3761d7a9573f0b	Raw NSE JSON response for corporate actions in 2016 (2,106 records)
deliverables/halt1b_p_a2/samples/ca_raw_2017.json	633534	68a19d238b914010b4e7bc786c88336d898f0adb7e9f21f4ea98063f82d4e3b4	Raw NSE JSON response for corporate actions in 2017 (2,025 records)
deliverables/halt1b_p_a2/samples/ca_raw_2018.json	628184	4996bc124af4f5ab90c450423e541b86a46bad322c15f7ae2f48b5f7b8f5f37c	Raw NSE JSON response for corporate actions in 2018 (2,012 records)
deliverables/halt1b_p_a2/samples/ca_raw_2019.json	663042	a3e8ad97172c72eb6db105c3fc1e8275d07af5ba498c92aaf25853ed39170081	Raw NSE JSON response for corporate actions in 2019 (2,148 records)
deliverables/halt1b_p_a2/samples/ca_raw_2020.json	360509	7b1bd48e4fb7182a88659042b31e58e0b6dfa950b0359e02e3a6de2e9a3c293f	Raw NSE JSON response for corporate actions in 2020 through Sep 14 (1,182 records)
deliverables/halt1b_p_a2/samples/test_events_raw_bars.csv	14438	bf8ba5e3248e24b2394de4814c16933a4a30b3eb3fb02c753330731490e84047	Extracted raw Bhavcopy bars (275 bars total, 55 per symbol) for the 5 Gate 4 test events
deliverables/halt1b_p_a2/scripts/adjust_prices.py	4378	de58d8e7c295f2c762fe2caefc06bb2bc0cd084fc8de1034e59db3b8687884b0	Pure function adjust_ohlc implementing cumulative backward adjustment of OHLC and volume
deliverables/halt1b_p_a2/scripts/gate0_ca_discovery.py	4476	ca0595f8225113a31482ec00520e4b7014953d2a43868052443185bee39d0089	Script probing candidate NSE corporate action endpoints with honest UA and rate limiting
deliverables/halt1b_p_a2/scripts/gate1_fetch_ca_calendar.py	17027	3fb882d9d076fb29b5fd115588b714ba3dc69e70611a24eb5fe77f25ee70e733	Script fetching 2016-2020 CA records, parsing splits/bonuses, and downloading test Bhavcopies
deliverables/halt1b_p_a2/scripts/gate2_schema_sanity.py	7963	5088e5e5c0de32834c971359432261a0397b89ff9874a7ecbb1585371a7f2d73	Script executing schema sanity assertions, hand verification, and NIFTY500 coverage check
deliverables/halt1b_p_a2/scripts/gate4_unit_test.py	8625	792c77c543d4bc6485b8a3f82bb3d35956d5d6a2e6fa3ee481c038c95ad287e0	Script running adjuster unit test on real Bhavcopies across 5 historical events
deliverables/halt1b_p_a2/scripts/generate_evidence_index.py	5186	cd00eea567d8ed9be3ce1a06a27d9af09ba937ce81f7d095cc97db49d330148c	Artifact supporting Phase 5.5.A-2 execution
deliverables/halt1b_p_a2/scripts/test_adjust_prices.py	4090	8a6e27474b2e4b0c7c6faa855c20b2c027af9748c7a127430dc56841af38d74c	Smoke test script for adjust_prices asserting continuity on synthetic 5-bar series
deliverables/halt1b_p_a2/task_list.md	1576	3edb4811e207bf05bd8a5de4c454dc3301c14b06b86384db4a4456892064bbe2	Phase 5.5 roadmap task list tracking progress across gates
data/verification/halt1b_p_a2/ca_calendar_raw.parquet	7961	7661328ecfbf26828ce14950401474847de0f7919886b3085500eddc3b93b8d0	Persisted binary Parquet CA calendar with exact required schema (214 records, 2016-2020)
